FECHA,HORA,UBICACION,COORDENADAS,LATITUD,LONGITUD,FECHA_dt,HORA_td,DT,DT_15,HORA_15,HORA_H,WEEKDAY,WEEKDAY_NAME,MIN_DESDE_MEDIANOCHE
2023-10-27,13:09:00,AV TREBOLES AV 7A        COLONIA  LOS TREBOLES APODACA NL,"{'lat': 25.7690148, 'lon': -100.1509974}",25.7690148,-100.1509974,2023-10-27,0 days 13:09:00,2023-10-27 13:09:00,2023-10-27 13:15:00,13:15,13,4,Vie,795
2023-10-27,14:15:00,BOLIVIA 106       COLONIA    NUEVO AMANECER 1 APODACA NL,"{'lat': 25.7802725, 'lon': -100.2485886}",25.7802725,-100.2485886,2023-10-27,0 days 14:15:00,2023-10-27 14:15:00,2023-10-27 14:15:00,14:15,14,4,Vie,855
2023-10-27,14:52:00,CTO CLIO ALAYA  CTO CLIO 225       COLONIA  PRIVALIA CONCORDIA 1 APODACA NL,"{'lat': 25.7760832, 'lon': -100.2142972}",25.7760832,-100.2142972,2023-10-27,0 days 14:52:00,2023-10-27 14:52:00,2023-10-27 14:45:00,14:45,14,4,Vie,885
2023-10-27,15:22:00,ALTAGRACIA MERCADO 607      COLONIA  MUJERES ILUSTRES FOM 4 APODACA NL,"{'lat': 25.7679355, 'lon': -100.2640543}",25.7679355,-100.2640543,2023-10-27,0 days 15:22:00,2023-10-27 15:22:00,2023-10-27 15:15:00,15:15,15,4,Vie,915
2023-10-27,15:36:00,RIO GUADIANA 144     COLONIA  PUEBLO NUEVO 4 APODACA NL,"{'lat': 25.7593986, 'lon': -100.1692844}",25.7593986,-100.1692844,2023-10-27,0 days 15:36:00,2023-10-27 15:36:00,2023-10-27 15:30:00,15:30,15,4,Vie,930
2023-10-27,15:41:00,ESPANOLES SAN JAVIER  ESPANOLES 102       COLONIA  PRIVADA DOMINIO APODACA NL,"{'lat': 25.7437503, 'lon': -100.1543776}",25.7437503,-100.1543776,2023-10-27,0 days 15:41:00,2023-10-27 15:41:00,2023-10-27 15:45:00,15:45,15,4,Vie,945
2023-10-27,16:17:00,VIRIDIANA 123      COLONIA  LOS MURALES APODACA NL,"{'lat': 25.8018484, 'lon': -100.2229316}",25.8018484,-100.2229316,2023-10-27,0 days 16:17:00,2023-10-27 16:17:00,2023-10-27 16:15:00,16:15,16,4,Vie,975
2023-10-27,17:05:00,AV PORTAL DEL VALLE PORTAL MALLORCA  25 73941682 3901426   100 13848794451414        COLONIA  PORTAL DEL VALLE APODACA NL,"{'lat': 25.7389893, 'lon': -100.138647}",25.7389893,-100.138647,2023-10-27,0 days 17:05:00,2023-10-27 17:05:00,2023-10-27 17:00:00,17:00,17,4,Vie,1020
2023-10-27,18:13:00,AV DE LOS EBANOS 712      COLONIA  FRESNOS 4 APODACA NL,"{'lat': 25.7682094, 'lon': -100.2500015}",25.7682094,-100.2500015,2023-10-27,0 days 18:13:00,2023-10-27 18:13:00,2023-10-27 18:15:00,18:15,18,4,Vie,1095
2023-10-27,18:35:00,A AV,"{'lat': 25.7951295, 'lon': -100.242964}",25.7951295,-100.242964,2023-10-27,0 days 18:35:00,2023-10-27 18:35:00,2023-10-27 18:30:00,18:30,18,4,Vie,1110
2023-10-27,22:27:00,BLVD JESUS DIONISIO GONZALEZ AV AMERICA VILLAS DE SANTA ROSA APODACA NL     https   maps app goo gl Jgb8uoJKZMWb7QHx8,"{'lat': 25.7822979, 'lon': -100.2252884}",25.7822979,-100.2252884,2023-10-27,0 days 22:27:00,2023-10-27 22:27:00,2023-10-27 22:30:00,22:30,22,4,Vie,1350
2023-10-27,22:29:00,ENTENDIMIENTO 1172    BALCONES DEL NORTE 3 APODACA NL  https   maps app goo gl Asm1i74hbzCQN2hg6,"{'lat': 25.8110557, 'lon': -100.2617253}",25.8110557,-100.2617253,2023-10-27,0 days 22:29:00,2023-10-27 22:29:00,2023-10-27 22:30:00,22:30,22,4,Vie,1350
2023-10-27,23:39:00,ANILLO PERIFERICO ANT CAM A AGUA FRIA P TRIANA SEC PALMAS APODACA NL   https   maps app goo gl gdakn96LdxyDLYah8,"{'lat': 25.8020193, 'lon': -100.1736211}",25.8020193,-100.1736211,2023-10-27,0 days 23:39:00,2023-10-27 23:39:00,2023-10-27 23:45:00,23:45,23,4,Vie,1425
2023-10-28,04:24:00,MISION CORUNA 215        MISION SAN PABLO 2 APODACA NL  https   maps app goo gl n9iYsV7REMcmpa837,"{'lat': 25.745927, 'lon': -100.1399397}",25.745927,-100.1399397,2023-10-28,0 days 04:24:00,2023-10-28 04:24:00,2023-10-28 04:30:00,04:30,4,5,Sáb,270
2023-10-28,05:29:00,TOMAS URBINA 321 MOISES SAENZ APODACA NL   https   maps app goo gl XsN9xSHT6k6f9nTS8,"{'lat': 25.8261001, 'lon': -100.2606599}",25.8261001,-100.2606599,2023-10-28,0 days 05:29:00,2023-10-28 05:29:00,2023-10-28 05:30:00,05:30,5,5,Sáb,330
2023-10-28,10:15:00,HACIENDA DEL MEZQUITAL APODACA NL,"{'lat': 25.7489421, 'lon': -100.2312749}",25.7489421,-100.2312749,2023-10-28,0 days 10:15:00,2023-10-28 10:15:00,2023-10-28 10:15:00,10:15,10,5,Sáb,615
2023-10-28,11:01:00,COSMOPOLIS  ENFRENTE DEL RESTAURANTE LA COTORRA,"{'lat': 25.8304801, 'lon': -100.2467471}",25.8304801,-100.2467471,2023-10-28,0 days 11:01:00,2023-10-28 11:01:00,2023-10-28 11:00:00,11:00,11,5,Sáb,660
2023-10-28,11:46:00,PARA VALORAR A FEMENINA  REFERENCIA PASANDO LA  CASETA DE RECOVA,"{'lat': 25.7664101, 'lon': -100.2151075}",25.7664101,-100.2151075,2023-10-28,0 days 11:46:00,2023-10-28 11:46:00,2023-10-28 11:45:00,11:45,11,5,Sáb,705
2023-10-28,15:12:00,PASEO DE LOS NOGALES,"{'lat': 25.7740867, 'lon': -100.2428389}",25.7740867,-100.2428389,2023-10-28,0 days 15:12:00,2023-10-28 15:12:00,2023-10-28 15:15:00,15:15,15,5,Sáb,915
2023-10-28,17:06:00,PARA VALORAR A UNA PERSONA,"{'lat': 25.7640989, 'lon': -100.232994}",25.7640989,-100.232994,2023-10-28,0 days 17:06:00,2023-10-28 17:06:00,2023-10-28 17:00:00,17:00,17,5,Sáb,1020
2023-10-28,19:43:00,AV DE LA CONCORDIA ANT CAM A SANTO DOMINGO       COLONIA  PRIVALIA CONCORDIA 5 APODACA NL,"{'lat': 25.7794655, 'lon': -100.2111455}",25.7794655,-100.2111455,2023-10-28,0 days 19:43:00,2023-10-28 19:43:00,2023-10-28 19:45:00,19:45,19,5,Sáb,1185
2023-10-28,19:56:00,IBIZA 703B      COLONIA  PASEO DE LAS FLORES 1 APODACA NL,"{'lat': 25.7570508, 'lon': -100.1370718}",25.7570508,-100.1370718,2023-10-28,0 days 19:56:00,2023-10-28 19:56:00,2023-10-28 20:00:00,20:00,20,5,Sáb,1200
2023-10-28,20:42:00,AV MEXICO 157    COLONIA  NORIA SUR FOM 38 APODACA NL,"{'lat': 25.7329201, 'lon': -100.1964921}",25.7329201,-100.1964921,2023-10-28,0 days 20:42:00,2023-10-28 20:42:00,2023-10-28 20:45:00,20:45,20,5,Sáb,1245
2023-10-28,20:55:00,DESIERTON DE SAHARA 400   COLONIA  COLONIAL HUINALA APODACA NL,"{'lat': 25.7400489, 'lon': -100.1654267}",25.7400489,-100.1654267,2023-10-28,0 days 20:55:00,2023-10-28 20:55:00,2023-10-28 21:00:00,21:00,21,5,Sáb,1260
2023-10-28,21:19:00,DIEGO DIAZ DE BERLANGA DIEGO DE MONTEMAYOR   DIEGO DE MONTEMAYOR 351   COLONIA  FUNDADORES APODACA NL,"{'lat': 25.7944806, 'lon': -100.2454219}",25.7944806,-100.2454219,2023-10-28,0 days 21:19:00,2023-10-28 21:19:00,2023-10-28 21:15:00,21:15,21,5,Sáb,1275
2023-10-28,22:06:00,S 6 327         COLONIA  METROPLEX 1 APODACA NL,"{'lat': 25.7862523, 'lon': -100.2519181}",25.7862523,-100.2519181,2023-10-28,0 days 22:06:00,2023-10-28 22:06:00,2023-10-28 22:00:00,22:00,22,5,Sáb,1320
2023-10-28,22:44:00,GRANJENO 212      COLONIA  ENRAMADA 5 APODACA NL,"{'lat': 25.7769905, 'lon': -100.1828887}",25.7769905,-100.1828887,2023-10-28,0 days 22:44:00,2023-10-28 22:44:00,2023-10-28 22:45:00,22:45,22,5,Sáb,1365
2023-10-28,23:15:00,AV MEXICO MONTERREY     COLONIA  NORIA NORTE FOM 39 APODACA NL,"{'lat': 25.7325984, 'lon': -100.1911055}",25.7325984,-100.1911055,2023-10-28,0 days 23:15:00,2023-10-28 23:15:00,2023-10-28 23:15:00,23:15,23,5,Sáb,1395
2023-10-28,23:44:00,GARDENIA 340         COLONIA  ARTEMIO TREVINO APODACA NL,"{'lat': 25.8372474, 'lon': -100.1457803}",25.8372474,-100.1457803,2023-10-28,0 days 23:44:00,2023-10-28 23:44:00,2023-10-28 23:45:00,23:45,23,5,Sáb,1425
2023-10-29,01:32:00,RIO ORINOCO RIO ACONCAGUA     COLONIA  PUEBLO NUEVO 5 APODACA NL,"{'lat': 25.7769905, 'lon': -100.1828887}",25.7769905,-100.1828887,2023-10-29,0 days 01:32:00,2023-10-29 01:32:00,2023-10-29 01:30:00,01:30,1,6,Dom,90
2023-10-29,01:36:00,LONDRES 564B     COLONIA  PASEO DE LAS FLORES 1 APODACA NL,"{'lat': 25.7572819, 'lon': -100.1339273}",25.7572819,-100.1339273,2023-10-29,0 days 01:36:00,2023-10-29 01:36:00,2023-10-29 01:30:00,01:30,1,6,Dom,90
2023-10-29,05:43:00,LINO 646          COLONIA  LOS TREBOLES APODACA NL,"{'lat': 25.7623547, 'lon': -100.1439086}",25.7623547,-100.1439086,2023-10-29,0 days 05:43:00,2023-10-29 05:43:00,2023-10-29 05:45:00,05:45,5,6,Dom,345
2023-10-29,06:50:00,VALLE DE LOS EUCALIPTOS LILIES      COLONIA  VALLE DE LAS PALMAS 4 APODACA NL,"{'lat': 25.7811981, 'lon': -100.2677838}",25.7811981,-100.2677838,2023-10-29,0 days 06:50:00,2023-10-29 06:50:00,2023-10-29 06:45:00,06:45,6,6,Dom,405
2023-10-29,08:42:00,AV MULTIPARK AV ISIDORO SEPULVEDA MARTINEZ PARQUE INDUSTRIAL MULTIPARK APODACA NL  https   maps app goo gl VjgyAWjqoQDisNca7,"{'lat': 25.7414955, 'lon': -100.2176102}",25.7414955,-100.2176102,2023-10-29,0 days 08:42:00,2023-10-29 08:42:00,2023-10-29 08:45:00,08:45,8,6,Dom,525
2023-10-29,08:49:00,AV ACAPULCO 729       HACIENDA LAS MARGARITAS 8 APODACA NL   https   maps app goo gl hVLf7KTWYvUY4bNh6,"{'lat': 25.7143506, 'lon': -100.1524729}",25.7143506,-100.1524729,2023-10-29,0 days 08:49:00,2023-10-29 08:49:00,2023-10-29 08:45:00,08:45,8,6,Dom,525
2023-10-29,09:41:00,NARDO 402    HACIENDA LAS MARGARITAS 5 APODACA NL   https   maps app goo gl Vwd4BLU3t14YZ2Vx9,"{'lat': 25.7153005, 'lon': -100.1531695}",25.7153005,-100.1531695,2023-10-29,0 days 09:41:00,2023-10-29 09:41:00,2023-10-29 09:45:00,09:45,9,6,Dom,585
2023-10-29,10:47:00,ARTURO ROMO 123  ALBERTA ESCAMILLA APODACA NL   https   maps app goo gl GdfMaz9H3D3gKXWq7,"{'lat': 25.7314357, 'lon': -100.1715213}",25.7314357,-100.1715213,2023-10-29,0 days 10:47:00,2023-10-29 10:47:00,2023-10-29 10:45:00,10:45,10,6,Dom,645
2023-10-29,11:39:00,NARDO ANTONIO MACHADO  NARDO SANTA CECILIA 3 APODACA NL    https   maps app goo gl crP7Hv74z2w7T3qCA,"{'lat': 25.7760397, 'lon': -100.2376755}",25.7760397,-100.2376755,2023-10-29,0 days 11:39:00,2023-10-29 11:39:00,2023-10-29 11:45:00,11:45,11,6,Dom,705
2023-10-29,13:35:00,ALPHA BLVD INTERAMERICAN  PARQUE INDUSTRIAL FINSA MONTERREY APODAC https   maps app goo gl VECjiWWB8gSvTHwh8,"{'lat': 25.7875269, 'lon': -100.1380394}",25.7875269,-100.1380394,2023-10-29,0 days 13:35:00,2023-10-29 13:35:00,2023-10-29 13:30:00,13:30,13,6,Dom,810
2023-10-29,13:36:00,IRAN 716              PRADOS DE LA CIENEGUITA APODACA NL   https   maps app goo gl gd9CixXjRzoFeLvf9,"{'lat': 25.7803636, 'lon': -100.2571427}",25.7803636,-100.2571427,2023-10-29,0 days 13:36:00,2023-10-29 13:36:00,2023-10-29 13:30:00,13:30,13,6,Dom,810
2023-10-29,14:15:00,BLVD CARLOS SALINAS DE GORTARI ZARAGOZA CENTRO DE APODACA APODACA NL     https   maps app goo gl HKERUSugtzZ5NkQa8,"{'lat': 25.7494568, 'lon': -100.2251133}",25.7494568,-100.2251133,2023-10-29,0 days 14:15:00,2023-10-29 14:15:00,2023-10-29 14:15:00,14:15,14,6,Dom,855
2023-10-29,15:05:00,AV ORQUIDEA 1004    PASEO DE LAS FUENTES APODACA NL    https   maps app goo gl 5YoWaxTBdvZYSCz47,"{'lat': 25.7063055, 'lon': -100.1453711}",25.7063055,-100.1453711,2023-10-29,0 days 15:05:00,2023-10-29 15:05:00,2023-10-29 15:00:00,15:00,15,6,Dom,900
2023-10-29,15:40:00,KAILUM 310      CIUDAD NATURA APODACA NL https   maps app goo gl YbqNYDmDV5Ae9jrW9,"{'lat': 25.7572146, 'lon': -100.1417049}",25.7572146,-100.1417049,2023-10-29,0 days 15:40:00,2023-10-29 15:40:00,2023-10-29 15:45:00,15:45,15,6,Dom,945
2023-10-29,16:06:00,NOEMI OSUNA GONZALEZ 305      LOS LIRIOS APODACA NL   https   maps app goo gl nds6dKNrG6LPiuky8,"{'lat': 25.8056158, 'lon': -100.254043}",25.8056158,-100.254043,2023-10-29,0 days 16:06:00,2023-10-29 16:06:00,2023-10-29 16:00:00,16:00,16,6,Dom,960
2023-10-29,16:43:00,AGUA FRIA JALISCO     MUNICIPIO DE APODACA APODACA NL   https   maps app goo gl qF6XiLbmVsm6MPTY9,"{'lat': 25.8127777, 'lon': -100.1511111}",25.8127777,-100.1511111,2023-10-29,0 days 16:43:00,2023-10-29 16:43:00,2023-10-29 16:45:00,16:45,16,6,Dom,1005
2023-10-29,17:24:00,AV DE LA CONCORDIA CAM REAL MEZQUITAL SANTA ROSA  EBANOS 5 APODACA NL     https   maps app goo gl HAWuLxvnzK3RddNH8,"{'lat': 25.7853891, 'lon': -100.244048}",25.7853891,-100.244048,2023-10-29,0 days 17:24:00,2023-10-29 17:24:00,2023-10-29 17:30:00,17:30,17,6,Dom,1050
2023-10-29,17:25:00,TURCOS 340     MILENIUM RESIDENCIAL APODACA NL https   maps app goo gl PATy4KPcj4gzJFue6,"{'lat': 25.7584238, 'lon': -100.1496139}",25.7584238,-100.1496139,2023-10-29,0 days 17:25:00,2023-10-29 17:25:00,2023-10-29 17:30:00,17:30,17,6,Dom,1050
2023-10-29,18:42:00,HERMOSILLO 116 NORIA SUR FOM 38 APODACA NL    https   maps app goo gl dqLozhZpUbrwvDVE7,"{'lat': 25.7309222, 'lon': -100.1938126}",25.7309222,-100.1938126,2023-10-29,0 days 18:42:00,2023-10-29 18:42:00,2023-10-29 18:45:00,18:45,18,6,Dom,1125
2023-10-30,00:26:00,METROPLEX 2 APODACA NL,"{'lat': 25.7920955, 'lon': -100.2534625}",25.7920955,-100.2534625,2023-10-30,0 days 00:26:00,2023-10-30 00:26:00,2023-10-30 00:30:00,00:30,0,0,Lun,30
2023-10-30,01:20:00,SOLICITA UNIDAD MEDICA  PARA VALORACION,"{'lat': 25.8274888, 'lon': -100.2447859}",25.8274888,-100.2447859,2023-10-30,0 days 01:20:00,2023-10-30 01:20:00,2023-10-30 01:15:00,01:15,1,0,Lun,75
2023-10-30,07:39:00,AV ANDROMEDA CARR APODACA SANTA ROSA     COLONIA  COSMOPOLIS 8 APODACA NL,"{'lat': 25.8270393, 'lon': -100.2528817}",25.8270393,-100.2528817,2023-10-30,0 days 07:39:00,2023-10-30 07:39:00,2023-10-30 07:45:00,07:45,7,0,Lun,465
2023-10-30,08:44:00,RIO COATZACOALCOS 711       COLONIA  PUEBLO NUEVO 5 APODACA NL,"{'lat': 25.7588156, 'lon': -100.1672972}",25.7588156,-100.1672972,2023-10-30,0 days 08:44:00,2023-10-30 08:44:00,2023-10-30 08:45:00,08:45,8,0,Lun,525
2023-10-30,11:18:00,CAMELIA 305       COLONIA  ARTEMIO TREVINO APODACA NL,"{'lat': 25.836302, 'lon': -100.1452289}",25.836302,-100.1452289,2023-10-30,0 days 11:18:00,2023-10-30 11:18:00,2023-10-30 11:15:00,11:15,11,0,Lun,675
2023-10-30,13:46:00,PETUNIAS 206      COLONIA    JARDINES DE SAN ANDRES 1 APODACA NL,"{'lat': 25.8001603, 'lon': -100.2391264}",25.8001603,-100.2391264,2023-10-30,0 days 13:46:00,2023-10-30 13:46:00,2023-10-30 13:45:00,13:45,13,0,Lun,825
2023-10-30,13:54:00,AV CONCEPCION BARRAGAN 113   COLONIA  MUJERES ILUSTRES FOM 4 APODACA NL,"{'lat': 25.7684694, 'lon': -100.2606549}",25.7684694,-100.2606549,2023-10-30,0 days 13:54:00,2023-10-30 13:54:00,2023-10-30 14:00:00,14:00,14,0,Lun,840
2023-10-30,15:42:00,CARR A MIGUEL ALEMAN F 54 KM 23 23               COLONIA  PARQUE INDUSTRIAL STIVA AEROPUERTO APODACA,"{'lat': 25.7885563, 'lon': -100.1452665}",25.7885563,-100.1452665,2023-10-30,0 days 15:42:00,2023-10-30 15:42:00,2023-10-30 15:45:00,15:45,15,0,Lun,945
2023-10-30,16:05:00,AV HACIENDA EL CAMPANARIO CARR APODACA JUAREZ    COLONIA  HACIENDA EL CAMPANARIO APODACA NL,"{'lat': 25.7372666, 'lon': -100.1552375}",25.7372666,-100.1552375,2023-10-30,0 days 16:05:00,2023-10-30 16:05:00,2023-10-30 16:00:00,16:00,16,0,Lun,960
2023-10-30,16:28:00,CARR A MIGUEL ALEMAN F 54 KM 23 23        COLONIA  PARQUE INDUSTRIAL STIVA AEROPUERTO APODACA NL,"{'lat': 25.7885563, 'lon': -100.1452665}",25.7885563,-100.1452665,2023-10-30,0 days 16:28:00,2023-10-30 16:28:00,2023-10-30 16:30:00,16:30,16,0,Lun,990
2023-10-30,17:10:00,PASEO DE LOS CANARIOS CAM A LOS FERNANDEZ SANTO DOMINGO   COLONIA  LOS COLIBRIES APODACA NL,"{'lat': 25.744003, 'lon': -100.1502722}",25.744003,-100.1502722,2023-10-30,0 days 17:10:00,2023-10-30 17:10:00,2023-10-30 17:15:00,17:15,17,0,Lun,1035
2023-10-30,19:24:00,HIDALGO OTE ESCOBEDO NTE   CENTRO DE APODACA APODACA NL    https   maps app goo gl D7frDmDtm9b9YGAX9,"{'lat': 25.7670837, 'lon': -100.195616}",25.7670837,-100.195616,2023-10-30,0 days 19:24:00,2023-10-30 19:24:00,2023-10-30 19:30:00,19:30,19,0,Lun,1170
2023-10-30,20:18:00,AV MARGARITO GARZA GONZALEZ AV,"{'lat': 25.7498907, 'lon': -100.1754684}",25.7498907,-100.1754684,2023-10-30,0 days 20:18:00,2023-10-30 20:18:00,2023-10-30 20:15:00,20:15,20,0,Lun,1215
2023-10-30,21:48:00,ROBLE 224   LOS ENCINOS APODACA NL          https   maps app goo gl n5ZnSNvhp5xAXHUv8,"{'lat': 25.791446, 'lon': -100.2641597}",25.791446,-100.2641597,2023-10-30,0 days 21:48:00,2023-10-30 21:48:00,2023-10-30 21:45:00,21:45,21,0,Lun,1305
2023-10-30,21:54:00,AV MIGUEL ALEMAN AV POLITECNICA      MUNICIPIO DE APODACA APODACA NL https   maps app goo gl VSLHz6v2VWPLF7uHA,"{'lat': 25.791991, 'lon': -100.1362444}",25.791991,-100.1362444,2023-10-30,0 days 21:54:00,2023-10-30 21:54:00,2023-10-30 22:00:00,22:00,22,0,Lun,1320
2023-10-30,22:38:00,DAVID ALFARO SIQUEIROS JOSE CLEMENTE OROZCO  MISION REAL 1 APODACA NL     https   maps app goo gl 4ski5eoEQFugo16b7,"{'lat': 25.8004633, 'lon': -100.2213913}",25.8004633,-100.2213913,2023-10-30,0 days 22:38:00,2023-10-30 22:38:00,2023-10-30 22:45:00,22:45,22,0,Lun,1365
2023-10-30,23:17:00,CHECOSLOVACOS 223    ROBERTO ESPINOZA APODACA NL   https   maps app goo gl eveSPmFpGwoPsBQR6,"{'lat': 25.7263157, 'lon': -100.1773336}",25.7263157,-100.1773336,2023-10-30,0 days 23:17:00,2023-10-30 23:17:00,2023-10-30 23:15:00,23:15,23,0,Lun,1395
2023-11-01,23:54:00,O PRIMERA AV DE LA CONCORDIA    METROPLEX 1 APODACA NL https   maps app goo gl oUQM7ScfBEGGT3n2A,"{'lat': 25.7847862, 'lon': -100.2489239}",25.7847862,-100.2489239,2023-10-31,0 days 23:54:00,2023-10-31 23:54:00,2023-11-01 00:00:00,00:00,0,2,Mié,0
2023-10-31,00:20:00,S 6 346       METROPLEX 1 APODACA NL   https   maps app goo gl jJW6uc58qX8HW5R46,"{'lat': 25.7865165, 'lon': -100.2514143}",25.7865165,-100.2514143,2023-10-31,0 days 00:20:00,2023-10-31 00:20:00,2023-10-31 00:15:00,00:15,0,1,Mar,15
2023-10-31,04:41:00,CAMELIA 461 LOS TREBOLES APODACA NL    https   maps app goo gl dfGRuNea5ppKqwEFA,"{'lat': 25.7643, 'lon': -100.1430352}",25.7643,-100.1430352,2023-10-31,0 days 04:41:00,2023-10-31 04:41:00,2023-10-31 04:45:00,04:45,4,1,Mar,285
2023-10-31,04:49:00,ARCO VIAL 240   RESIDENCIAL APODACA 1 APODACA NL https   maps app goo gl DHnkFeWaE2qyrmnR6,"{'lat': 25.7918888, 'lon': -100.1827683}",25.7918888,-100.1827683,2023-10-31,0 days 04:49:00,2023-10-31 04:49:00,2023-10-31 04:45:00,04:45,4,1,Mar,285
2023-10-31,06:51:00,BLVD CARLOS SALINAS DE GORTARI AV DE LA CONCORDI  PARQUE INDUSTRIAL KALOS APODACA NL  https   maps app goo gl JDXQbppKBe8yX9Jy7,"{'lat': 25.7494568, 'lon': -100.2251133}",25.7494568,-100.2251133,2023-10-31,0 days 06:51:00,2023-10-31 06:51:00,2023-10-31 06:45:00,06:45,6,1,Mar,405
2023-10-31,09:25:00,PADILLA APODACA NL,"{'lat': 25.7457194, 'lon': -100.1783798}",25.7457194,-100.1783798,2023-10-31,0 days 09:25:00,2023-10-31 09:25:00,2023-10-31 09:30:00,09:30,9,1,Mar,570
2023-10-31,10:35:00,ALBERTA ESCAMILLA APODACA NL,"{'lat': 25.7327033, 'lon': -100.1710261}",25.7327033,-100.1710261,2023-10-31,0 days 10:35:00,2023-10-31 10:35:00,2023-10-31 10:30:00,10:30,10,1,Mar,630
2023-10-31,17:19:00,KALOS SANTA ROSA APODACA NL,"{'lat': 25.8281258, 'lon': -100.2428734}",25.8281258,-100.2428734,2023-10-31,0 days 17:19:00,2023-10-31 17:19:00,2023-10-31 17:15:00,17:15,17,1,Mar,1035
2023-10-31,19:08:00,valle de san miguel y carr a huinala   COLONIA  VALLE DE SAN MIGUEL,"{'lat': 25.7215216, 'lon': -100.1669973}",25.7215216,-100.1669973,2023-10-31,0 days 19:08:00,2023-10-31 19:08:00,2023-10-31 19:15:00,19:15,19,1,Mar,1155
2023-10-31,19:53:00,PRIV ZAPOPAN 206        COLONIA  NORIA NORTE FOM 39 APODACA NL,"{'lat': 25.7350661, 'lon': -100.1952897}",25.7350661,-100.1952897,2023-10-31,0 days 19:53:00,2023-10-31 19:53:00,2023-10-31 20:00:00,20:00,20,1,Mar,1200
2023-10-31,20:05:00,RIO TAMUIN RIO SAN LORENZO  RIO SAN LORENZO 303   COLONIA  PUEBLO NUEVO 3 APODACA NL,"{'lat': 25.7568153, 'lon': -100.1549528}",25.7568153,-100.1549528,2023-10-31,0 days 20:05:00,2023-10-31 20:05:00,2023-10-31 20:00:00,20:00,20,1,Mar,1200
